row,flirtation,identity_attack,insult,severe_toxicity,sexually_explicit,threat,label
5372,0.4328181,0.5210401,0.86718905,0.78263265,0.5238231,0.309925,Offensive
5373,0.23728523,0.13854371,0.65129423,0.7237832,0.51694775,0.14453995,Profanity
5374,0.21894959,0.35462248,0.9535211,0.8980211,0.5696028,0.23494112,Offensive
5375,0.40709266,0.12113119,0.4280459,0.7985114,0.30437964,0.9083624,Profanity
5376,0.7257197,0.26874042,0.7024426,0.80112106,0.93831027,0.34530854,Profanity
5377,0.3490529,0.14989458,0.656422,0.7473183,0.5330864,0.14494067,Profanity
5378,0.46779573,0.20013294,0.714586,0.7473183,0.6522458,0.39816177,Profanity
5379,0.4259027,0.4636665,0.88629085,0.86612374,0.7619059,0.26138514,Profanity
5380,0.8437023,0.26566595,0.5636035,0.7473183,0.9518403,0.46663213,Profanity
5381,0.48129916,0.28659612,0.93682694,0.8085407,0.8688342,0.2764848,Offensive
5382,0.52171904,0.2487624,0.8234089,0.8136058,0.46963838,0.2581355,Profanity
5383,0.41839996,0.5320755,0.8394148,0.828528,0.77477866,0.20253126,Profanity
5384,0.12138971,0.45582357,0.6556841,0.7454591,0.054699764,0.9456398,Neutral
5385,0.36092773,0.6342086,0.9605577,0.91424024,0.3883857,0.5989515,Offensive
5386,0.44161892,0.15148187,0.59276253,0.8214078,0.3742214,0.8439066,Profanity
5387,0.5277207,0.87233704,0.9494494,0.95164716,0.87692904,0.7102811,Very offensive
5388,0.90289146,0.15577683,0.69711435,0.8650126,0.9822296,0.37677923,Profanity
5389,0.47003326,0.103894114,0.56183755,0.77890605,0.4217628,0.4061668,Profanity
5390,0.30847463,0.090925366,0.52488357,0.71695495,0.5144785,0.14267044,Profanity
5391,0.5004656,0.61047703,0.9535211,0.9000963,0.87045777,0.30443624,Offensive
5392,0.39835864,0.71551746,0.9619035,0.9133196,0.75194347,0.34205633,Offensive
5393,0.24468125,0.7497961,0.97533107,0.7473183,0.15404819,0.27778774,Profanity
5394,0.54931676,0.32999644,0.2962243,0.35505256,0.3100775,0.4990529,Unknown
5395,0.45798793,0.14469099,0.555677,0.7290786,0.6522458,0.20541057,Profanity
5396,0.39217955,0.25386283,0.9605577,0.89414346,0.62480336,0.28424734,Offensive
5397,0.38625646,0.7064225,0.8685136,0.7473183,0.21411851,0.39982453,Offensive
5398,0.20752673,0.28194174,0.8532361,0.7043297,0.13664106,0.7658759,Offensive
5399,0.7245913,0.3060156,0.60191643,0.8214078,0.9578818,0.9083624,Offensive
5400,0.35279053,0.25340956,0.50769204,0.72955376,0.1995251,0.9456398,Neutral
5401,0.30241138,0.17632729,0.907883,0.889786,0.53998923,0.9800452,Profanity
5402,0.21280204,0.14674535,0.7280821,0.7126949,0.18353578,0.18853831,Profanity
5403,0.48743442,0.5424326,0.9658004,0.9004534,0.6522458,0.401903,Profanity
5404,0.42673305,0.2960728,0.8584156,0.8439356,0.57092667,0.27699262,Profanity
5405,0.48098195,0.17116643,0.656422,0.72484076,0.6522458,0.20885266,Profanity
5406,0.29789624,0.7094448,0.8394148,0.71615833,0.19711839,0.30619425,Offensive
5407,0.5066163,0.11032381,0.55866826,0.70281136,0.6522458,0.2075573,Profanity
5408,0.6218587,0.1614845,0.7675796,0.7261761,0.837925,0.3540998,Offensive
5409,0.1475036,0.2695534,0.9605577,0.8529921,0.20412056,0.38711765,Profanity
5410,0.49480584,0.5586256,0.7367929,0.74473375,0.2571419,0.66207093,Offensive
5411,0.42742926,0.60011506,0.93634635,0.8214078,0.31298333,0.31976506,Profanity
5412,0.6042562,0.6051924,0.6750774,0.714242,0.69036824,0.5020325,Unknown
5413,0.47421315,0.11591268,0.72734475,0.8295863,0.53321177,0.29393855,Profanity
5414,0.2848499,0.08863852,0.5157868,0.7044849,0.27076542,0.18188885,Profanity
5415,0.5111471,0.4683782,0.95366436,0.7473183,0.2794544,0.27260283,Offensive
5416,0.49310717,0.12045417,0.5157868,0.77773243,0.7991993,0.2482713,Profanity
5417,0.13554794,0.52302843,0.79609746,0.75639516,0.28580824,0.11349578,Offensive
5418,0.26037672,0.3677553,0.9811452,0.8918913,0.41785568,0.33086684,Offensive
5419,0.20247294,0.8730828,0.92501026,0.7473183,0.29479375,0.237991,Offensive
5420,0.3826976,0.18718348,0.72750473,0.73982686,0.18642855,0.80709213,Profanity
5421,0.08262746,0.29523972,0.7024426,0.7455688,0.041975107,0.91396874,Neutral
5422,0.13069443,0.24853903,0.8757538,0.8126933,0.30595574,0.14054187,Offensive
5423,0.49537605,0.3049719,0.83855,0.8821149,0.7991993,0.35708138,Profanity
5424,0.4662236,0.60156196,0.43822488,0.711402,0.15376481,0.9456398,Neutral
5425,0.40379098,0.522775,0.8532361,0.83723867,0.76737726,0.20352681,Profanity
5426,0.14412665,0.66955346,0.9441148,0.8546382,0.26464212,0.2056729,Profanity
5427,0.62562436,0.18568449,0.656422,0.7347938,0.9520245,0.24382764,Offensive
5428,0.34125048,0.14292516,0.656422,0.7473183,0.30833948,0.20932399,Profanity
5429,0.44770163,0.47693604,0.9076751,0.7473183,0.40253738,0.21163794,Offensive
5430,0.6955834,0.12987052,0.6581079,0.8546382,0.98315,0.17671852,Offensive
5431,0.4270458,0.32940146,0.7904653,0.72677284,0.38028243,0.51887906,Profanity
5432,0.90289146,0.13806106,0.3880213,0.8356814,0.98315,0.68682617,Offensive
5433,0.18991707,0.81136084,0.8532361,0.8871913,0.38439736,0.23704807,Offensive
5434,0.44595072,0.41184083,0.9100175,0.82703084,0.6522458,0.1663701,Offensive
5435,0.4778552,0.3976496,0.7675796,0.8214078,0.69036824,0.21582071,Profanity
5436,0.48856822,0.21432336,0.8248757,0.79827213,0.7331762,0.1720986,Profanity
5437,0.6908316,0.32674477,0.8578112,0.89414346,0.9423989,0.47948462,Very offensive
5438,0.4584598,0.3274312,0.39356792,0.45068955,0.36768103,0.29068822,Profanity
5439,0.30080312,0.20079128,0.7971629,0.7343885,0.30073053,0.13879551,Profanity
5440,0.28751472,0.9421982,0.8551547,0.78397703,0.46433893,0.50921434,Offensive
5441,0.5977219,0.27490634,0.89701277,0.88678163,0.90230405,0.4654583,Offensive
5442,0.70504904,0.52105296,0.8098347,0.8258361,0.973328,0.38408762,Profanity
5443,0.31162095,0.16653168,0.92501026,0.79936653,0.29653248,0.2997131,Offensive
5444,0.76212907,0.2113582,0.6337182,0.85944724,0.95597285,0.32210186,Offensive
5445,0.1756641,0.5291621,0.9535211,0.7084182,0.16952719,0.18253724,Offensive
5446,0.42408112,0.56955576,0.9644051,0.8587413,0.398205,0.23185864,Offensive
5447,0.3376083,0.49402532,0.45003784,0.7235763,0.12607644,0.96093106,Neutral
5448,0.3802699,0.5928286,0.9658004,0.88678163,0.38733673,0.5044971,Offensive
5449,0.26950362,0.32987344,0.9448043,0.7013229,0.13771436,0.27681032,Profanity
5450,0.34833395,0.26947102,0.88986015,0.8214078,0.69036824,0.26277542,Profanity
5451,0.20009448,0.10339082,0.6838802,0.70939106,0.124697484,0.20659989,Profanity
5452,0.17042868,0.23655497,0.9076751,0.71277446,0.09299362,0.80709213,Profanity
5453,0.12991925,0.9148626,0.93344325,0.72247237,0.39297628,0.1461225,Offensive
5454,0.2854978,0.47554752,0.9535211,0.7781731,0.2002919,0.80709213,Neutral
5455,0.49822798,0.4414135,0.9710876,0.8279821,0.5484498,0.3084723,Profanity
5456,0.26705775,0.113357775,0.59276253,0.8214078,0.2635367,0.9075532,Profanity
5457,0.72380996,0.28199616,0.9030808,0.79224896,0.8688342,0.76575077,Offensive
5458,0.35302654,0.6342086,0.9098734,0.8546382,0.68007517,0.20626596,Very offensive
5459,0.36787528,0.24259037,0.72723687,0.7104533,0.26664066,0.3546051,Offensive
5460,0.46894026,0.41012785,0.5171406,0.7473183,0.3857768,0.9083624,Neutral
5461,0.40693143,0.40723222,0.8676818,0.8214078,0.7722222,0.17964362,Offensive
5462,0.81617206,0.3019187,0.7024426,0.7894018,0.9474638,0.37843516,Offensive
5463,0.13941498,0.2612704,0.93898016,0.75856256,0.06641271,0.9424244,Neutral
5464,0.44963798,0.4348924,0.78291714,0.8368686,0.7991993,0.23534112,Profanity
5465,0.2145151,0.42090997,0.83772635,0.8214078,0.18599737,0.2364378,Profanity
5466,0.34275135,0.19085452,0.83129513,0.7213818,0.15050407,0.2255606,Profanity
5467,0.36500737,0.12800375,0.70231366,0.729268,0.38457286,0.18174043,Profanity
5468,0.17631058,0.32676077,0.9651403,0.78765804,0.15179564,0.2799297,Offensive
5469,0.51511943,0.28560352,0.7024426,0.87945575,0.70541924,0.2061956,Offensive
5470,0.27344382,0.1795619,0.96997285,0.88678163,0.6522458,0.15574345,Offensive
5471,0.13750383,0.14112554,0.67213106,0.78177977,0.19186723,0.1561127,Profanity
5472,0.44105223,0.72636616,0.7671027,0.7473183,0.3838912,0.45115802,Offensive
5473,0.21516141,0.27783856,0.7397398,0.7779621,0.23057981,0.21340245,Profanity
5474,0.08812246,0.24331665,0.96112436,0.9053796,0.24026322,0.22529958,Offensive
5475,0.39190853,0.4353363,0.9605577,0.7473183,0.3106966,0.25566354,Profanity
5476,0.7944731,0.46514812,0.76904124,0.8590183,0.963862,0.37995043,Offensive
5477,0.3063443,0.8053602,0.81284857,0.71891725,0.27938294,0.24858193,Very offensive
5478,0.2970411,0.96334296,0.9605577,0.90603185,0.671688,0.19531663,Offensive
5479,0.42965877,0.45371124,0.90987325,0.91536796,0.87872106,0.36389065,Offensive
5480,0.94800824,0.1307617,0.45269802,0.7320939,0.96523964,0.20387158,Profanity
5481,0.2703098,0.23291104,0.8772522,0.91519713,0.51694775,0.20469224,Profanity
5482,0.43454337,0.23546119,0.8394148,0.83499694,0.3836438,0.3285955,Profanity
5483,0.48788685,0.1384302,0.8394148,0.7064723,0.38217017,0.3078782,Profanity
5484,0.4841296,0.90638536,0.9535211,0.9227124,0.9525393,0.25636107,Offensive
5485,0.19422002,0.44767362,0.9743155,0.7473183,0.14284825,0.21184541,Profanity
5486,0.27422717,0.27319783,0.9535211,0.86612374,0.34106463,0.29626587,Offensive
5487,0.17994234,0.31225178,0.9535211,0.7327823,0.14507836,0.19034192,Offensive
5488,0.3631909,0.43862885,0.9076751,0.8941597,0.41450024,0.2959768,Offensive
5489,0.6015403,0.10280358,0.5269729,0.77884674,0.9222842,0.16396701,Profanity
5490,0.46796992,0.6342086,0.93682694,0.89550567,0.7025386,0.52875406,Offensive
5491,0.4824121,0.28626403,0.72723687,0.8214078,0.6115973,0.7658759,Offensive
5492,0.4058082,0.429973,0.9098734,0.8569734,0.46135905,0.2184521,Offensive
5493,0.7938118,0.27765957,0.59276253,0.8214078,0.9518403,0.34672466,Offensive
5494,0.9119069,0.31564537,0.72772473,0.71700317,0.87872106,0.25698006,Offensive
5495,0.40067792,0.27578703,0.8528356,0.88707125,0.69036824,0.43297967,Profanity
5496,0.35201663,0.43901837,0.96495116,0.880829,0.33319932,0.31762052,Offensive
5497,0.38084894,0.23792982,0.7024426,0.75234914,0.45685807,0.24989744,Profanity
5498,0.34285498,0.18665521,0.25401187,0.23241961,0.22697248,0.15325254,Unknown
5499,0.40208393,0.5242901,0.7990947,0.8147393,0.6522458,0.27626532,Profanity
5500,0.47676396,0.21359898,0.6540056,0.7973246,0.4113456,0.38022834,Profanity
5501,0.19669655,0.88987,0.9098734,0.78212446,0.1971486,0.15796083,Offensive
5502,0.4792434,0.275253,0.77258354,0.8565191,0.64606285,0.34658659,Profanity
5503,0.0961621,0.24889374,0.6296441,0.791434,0.067736596,0.9708022,Neutral
5504,0.29376975,0.4122958,0.93682694,0.7183037,0.07979356,0.32284188,Offensive
5505,0.30123276,0.18486679,0.9279957,0.88678163,0.39481983,0.28669205,Profanity
5506,0.38367194,0.8772666,0.9076751,0.7473183,0.38129014,0.24851322,Very offensive
5507,0.34578928,0.27409932,0.68115026,0.8214078,0.51694775,0.3164772,Profanity
5508,0.8624838,0.31767654,0.67213106,0.722714,0.9518403,0.49772182,Offensive
5509,0.4348018,0.43622744,0.9007629,0.8214078,0.6479333,0.20468815,Offensive
5510,0.35999995,0.26814586,0.6437744,0.72185785,0.38671026,0.23639232,Offensive
5511,0.41908684,0.5891556,0.9658004,0.91536796,0.6473512,0.35262266,Offensive
5512,0.47295707,0.9587259,0.9535211,0.9456558,0.7619059,0.6057341,Extremely offensive
5513,0.2753256,0.6105498,0.86739266,0.7940799,0.2158274,0.34957248,Offensive
5514,0.4019751,0.09640736,0.45269802,0.7081932,0.6522458,0.18407579,Profanity
5515,0.90289146,0.2614244,0.54220015,0.720388,0.9770172,0.25792393,Neutral
5516,0.18789847,0.15332958,0.68282104,0.7205821,0.14273897,0.20570324,Profanity
5517,0.786276,0.3257464,0.76257586,0.8546382,0.9636955,0.40882984,Offensive
5518,0.5275973,0.4291623,0.9648906,0.8546382,0.415468,0.3553761,Offensive
5519,0.4641636,0.5217727,0.9657458,0.8870659,0.5896784,0.3312712,Profanity
5520,0.40355664,0.28932756,0.7675796,0.8214078,0.44435155,0.2980408,Profanity
5521,0.53133297,0.28453144,0.7675796,0.81017137,0.89851,0.36377555,Offensive
5522,0.30938518,0.7506005,0.9605577,0.8875446,0.2793902,0.43337792,Very offensive
5523,0.44896665,0.529581,0.9076751,0.88678163,0.32015842,0.97881836,Neutral
5524,0.5143182,0.16922499,0.64919543,0.79727036,0.83839333,0.2071287,Profanity
5525,0.5013097,0.25101686,0.7100544,0.7793278,0.6522458,0.10978528,Offensive
5526,0.44819123,0.32304454,0.76193386,0.7082316,0.38365126,0.23615715,Profanity
5527,0.5867488,0.30677304,0.75129163,0.7179558,0.7991993,0.26052055,Offensive
5528,0.3441399,0.13708788,0.56275076,0.7473183,0.26781029,0.27588063,Profanity
5529,0.12012285,0.325945,0.9634683,0.9407642,0.4466511,0.23773533,Offensive
5530,0.43592733,0.6342086,0.97533107,0.91536796,0.8088007,0.24739827,Offensive
5531,0.5893078,0.14144865,0.462101,0.72247756,0.95597285,0.09338677,Profanity
5532,0.7534809,0.13712491,0.6097924,0.7874609,0.9937795,0.30494878,Profanity
5533,0.65123737,0.42827517,0.86720055,0.8723001,0.9397922,0.4014986,Very offensive
5534,0.21570425,0.9527366,0.90083873,0.781931,0.13810967,0.15424597,Extremely offensive
5535,0.78872436,0.14417775,0.7675796,0.7473183,0.8688342,0.2973622,Neutral
5536,0.13004519,0.100497745,0.656422,0.70875525,0.14652023,0.1974629,Profanity
5537,0.30027753,0.3063181,0.9356295,0.88678163,0.42770487,0.25280836,Offensive
5538,0.15908425,0.15491572,0.7675796,0.7727714,0.21638949,0.19968256,Offensive
5539,0.3794541,0.8031178,0.8772522,0.7331466,0.22235914,0.25998995,Offensive
5540,0.24455795,0.5767679,0.9098734,0.8459793,0.5063749,0.19707221,Offensive
5541,0.3411556,0.14692734,0.7840391,0.83754575,0.17593427,0.7658759,Offensive
5542,0.13533963,0.7404001,0.9658004,0.88679594,0.23328689,0.22198507,Offensive
5543,0.39539438,0.9490587,0.9033105,0.777428,0.25711858,0.28027564,Extremely offensive
5544,0.45463303,0.27305546,0.67213106,0.7223654,0.64696497,0.32975414,Profanity
5545,0.18300371,0.15775421,0.6604776,0.7108267,0.24483085,0.21679515,Profanity
5546,0.05289423,0.37758178,0.76039606,0.89925194,0.026389748,0.9980843,Offensive
5547,0.20846592,0.6955625,0.97533107,0.76628906,0.086447276,0.21942264,Offensive
5548,0.5664398,0.9309879,0.8772522,0.9152985,0.8688342,0.38579842,Offensive
5549,0.8193791,0.41919434,0.72723687,0.8992708,0.9770172,0.80709213,Very offensive
5550,0.4703881,0.10349777,0.34589827,0.7158827,0.53472537,0.24060257,Profanity
5551,0.34819478,0.76541716,0.79874253,0.7075543,0.29633382,0.24972747,Very offensive
5552,0.4702983,0.27641547,0.6328271,0.7473183,0.5202299,0.24084675,Profanity
5553,0.7483237,0.1350266,0.59276253,0.8120159,0.9249143,0.16587108,Profanity
5554,0.41174743,0.41596925,0.7563661,0.71254003,0.38823178,0.24403344,Neutral
5555,0.42268518,0.11300458,0.43957782,0.70178133,0.34215516,0.20005792,Profanity
5556,0.7927371,0.20379259,0.6348743,0.8453576,0.9770172,0.25514892,Offensive
5557,0.5505059,0.41433632,0.9098734,0.8214078,0.87872106,0.26352957,Offensive
5558,0.37235978,0.17398657,0.43923196,0.7130394,0.11890294,0.9083624,Profanity
5559,0.3046159,0.43240866,0.9535211,0.88821465,0.57048935,0.29511964,Offensive
5560,0.3653568,0.9309879,0.8249361,0.7473183,0.17001607,0.4771332,Extremely offensive
5561,0.5994822,0.4208867,0.9261253,0.7785416,0.4923957,0.22715358,Offensive
5562,0.26922786,0.27360678,0.83103687,0.7304412,0.18484417,0.41321042,Profanity
5563,0.48839262,0.5209144,0.9482295,0.9380323,0.83839333,0.46586305,Extremely offensive
5564,0.392501,0.6044457,0.67806196,0.7794449,0.5265752,0.21061721,Profanity
5565,0.48303863,0.3528363,0.67272764,0.88678163,0.6825952,0.9980843,Offensive
5566,0.54431474,0.33122116,0.8532361,0.79918516,0.9249143,0.2721614,Very offensive
5567,0.44743463,0.81136084,0.824911,0.70125914,0.1972568,0.35862285,Offensive
5568,0.6033736,0.25582924,0.5200032,0.7291894,0.4169933,0.9083624,Neutral
5569,0.36065367,0.10829483,0.5157868,0.7473183,0.44318956,0.8496349,Profanity
5570,0.50811905,0.40727764,0.80523086,0.88678163,0.8688342,0.4683014,Offensive
5571,0.43467224,0.39472383,0.9535211,0.76846695,0.31334358,0.2507678,Offensive
5572,0.4708532,0.22428396,0.86754334,0.8214078,0.9532941,0.19567955,Offensive
5573,0.3462523,0.12789185,0.59276253,0.72270715,0.3732188,0.23286644,Profanity
5574,0.22668266,0.7152965,0.84464693,0.8546382,0.4360762,0.23235613,Profanity
5575,0.8634987,0.12801954,0.65476817,0.8486436,0.9493593,0.35596716,Profanity
5576,0.5343439,0.17889039,0.7024426,0.8546382,0.6522458,0.69600266,Profanity
5577,0.35996822,0.2634382,0.72723687,0.80464596,0.41311225,0.20245884,Profanity
5578,0.7213747,0.37836266,0.8249743,0.8918353,0.8379262,0.6492955,Profanity
5579,0.328548,0.3291706,0.7024426,0.7473183,0.1320041,0.9262451,Profanity
5580,0.3500551,0.4349205,0.9076751,0.8569338,0.67268187,0.20925194,Offensive
5581,0.28841618,0.43360868,0.9076751,0.91536796,0.38661498,0.8686462,Very offensive
5582,0.5283141,0.14974935,0.6481065,0.7871358,0.90230405,0.18558903,Profanity
5583,0.5078364,0.8801411,0.9098734,0.8989393,0.9521486,0.33817837,Very offensive
5584,0.30938122,0.586606,0.6183414,0.7088293,0.120499335,0.9083624,Neutral
5585,0.61797637,0.18487722,0.65627116,0.824464,0.91655165,0.9083624,Offensive
5586,0.4584925,0.5393784,0.7024426,0.75281686,0.6522458,0.44180593,Extremely offensive
5587,0.46763486,0.17543007,0.5157868,0.7473183,0.8171533,0.68948907,Profanity
5588,0.58127373,0.13699467,0.5139807,0.7528093,0.7722222,0.26746598,Offensive
5589,0.51380134,0.17906989,0.72723687,0.8390418,0.9625154,0.2360211,Profanity
5590,0.15132828,0.27129257,0.7973313,0.7473183,0.21425289,0.18275313,Profanity
5591,0.3735205,0.9586736,0.9605577,0.91536796,0.6522458,0.285693,Offensive
5592,0.7947143,0.16147539,0.72749865,0.78176296,0.9770172,0.6127452,Offensive
5593,0.2814056,0.26622954,0.79767185,0.8371104,0.2632671,0.2199547,Profanity
5594,0.30232263,0.23672916,0.7888409,0.7059132,0.14587869,0.26049292,Neutral
5595,0.94800824,0.15204805,0.5088684,0.7136234,0.9642848,0.20135781,Offensive
5596,0.7540993,0.24690433,0.5157868,0.72302467,0.9057131,0.1702193,Profanity
5597,0.46941122,0.42778027,0.8258268,0.8214078,0.69036824,0.34354037,Profanity
5598,0.23443693,0.9490587,0.97533107,0.9450092,0.33746433,0.39223126,Very offensive
5599,0.19658355,0.6095135,0.9728368,0.73980445,0.19189912,0.2196484,Offensive
5600,0.90289146,0.10270518,0.45269802,0.77854836,0.9518403,0.25937477,Profanity
5601,0.19913083,0.104365796,0.5596335,0.76153505,0.22322771,0.39619905,Profanity
5602,0.21019162,0.24854475,0.6096416,0.7112488,0.26773912,0.22052528,Profanity
5603,0.388656,0.10692454,0.45269802,0.7235329,0.6522458,0.21665673,Profanity
5604,0.46152958,0.60538614,0.97533107,0.92311275,0.6759423,0.9180983,Very offensive
5605,0.2704501,0.9340332,0.82503265,0.70974874,0.16975369,0.20747004,Extremely offensive
5606,0.5197129,0.1576227,0.8532361,0.8618784,0.7722222,0.37969622,Profanity
5607,0.15330142,0.28789005,0.8997923,0.8214078,0.17620333,0.24028948,Profanity
5608,0.3473154,0.5390395,0.7024426,0.7044052,0.21900956,0.26226276,Very offensive
5609,0.49163195,0.23614012,0.71683586,0.7429496,0.69756776,0.23312315,Offensive
5610,0.2620061,0.8837632,0.8920861,0.7279244,0.13219139,0.24103594,Very offensive
5611,0.46119788,0.24351858,0.85699165,0.7751819,0.30863744,0.52059364,Profanity
5612,0.2667042,0.3191514,0.5157868,0.79655814,0.12457397,0.9805333,Neutral
5613,0.44245744,0.32849112,0.9605577,0.8214078,0.8688342,0.23765361,Neutral
5614,0.44635785,0.14474143,0.5157868,0.7061833,0.5263087,0.16724245,Profanity
5615,0.18387456,0.28029686,0.9535211,0.88678163,0.38775805,0.23342678,Offensive
5616,0.5731436,0.39000022,0.75874174,0.7473183,0.90230405,0.39096153,Very offensive
5617,0.48803914,0.5009494,0.6512173,0.6543881,0.5350118,0.2894426,Profanity
5618,0.37347096,0.42290676,0.9202755,0.7394804,0.27652973,0.18052171,Offensive
5619,0.1904503,0.13547085,0.67213106,0.7817714,0.3024855,0.12491614,Profanity
5620,0.71063787,0.27062815,0.7829386,0.86612374,0.95597285,0.40417016,Offensive
5621,0.45382273,0.29059404,0.8531378,0.8767721,0.7722222,0.26711887,Offensive
5622,0.42333397,0.5882546,0.97533107,0.86612374,0.48416385,0.25874898,Offensive
5623,0.4675604,0.7597669,0.63847184,0.7335555,0.32380426,0.6978888,Unknown
5624,0.39674625,0.110335656,0.4291391,0.7276115,0.42104256,0.34636605,Profanity
5625,0.17968255,0.9309879,0.9098734,0.74848646,0.12137607,0.36869517,Offensive
5626,0.54028416,0.1401256,0.59276253,0.7206179,0.72935665,0.2938204,Profanity
5627,0.41122165,0.6884402,0.9076751,0.89414346,0.7991993,0.5510316,Offensive
5628,0.24348979,0.7208025,0.9854358,0.91536796,0.6522458,0.18454418,Offensive
5629,0.49981797,0.76683754,0.86772275,0.8546382,0.9249143,0.34464583,Offensive
5630,0.57281095,0.5223651,0.9076751,0.9271496,0.9104316,0.55396634,Offensive
5631,0.122540556,0.93099505,0.9098734,0.8214078,0.19062734,0.27316725,Very offensive
5632,0.47665873,0.2035148,0.7989495,0.8549185,0.6522458,0.37366462,Offensive
5633,0.20436357,0.8772666,0.9098734,0.8603875,0.24291469,0.25958732,Profanity
5634,0.34807238,0.2977244,0.8204052,0.78937733,0.6522458,0.21348698,Profanity
5635,0.13740408,0.35972142,0.72801995,0.8088274,0.111797184,0.97084904,Neutral
5636,0.18826742,0.30734012,0.97533107,0.87209886,0.37134486,0.22585969,Offensive
5637,0.785383,0.29961717,0.65563047,0.73313457,0.9770172,0.2533687,Offensive
5638,0.17712344,0.09886515,0.6127061,0.7274711,0.47634932,0.1339319,Profanity
5639,0.4098819,0.15001996,0.65224445,0.7473183,0.6738075,0.21081164,Profanity
5640,0.26724353,0.10515526,0.6043946,0.7119878,0.38216743,0.24852256,Offensive
5641,0.37342584,0.30682465,0.80902755,0.8375834,0.3835266,0.28355396,Offensive
5642,0.42134067,0.29927942,0.67213106,0.77917534,0.5606009,0.17476824,Profanity
5643,0.38358387,0.69163626,0.9098734,0.7440498,0.23339713,0.3259194,Offensive
5644,0.11694534,0.5959525,0.7644201,0.8888949,0.07656937,0.9860803,Very offensive
5645,0.5682022,0.12059991,0.6860136,0.78265226,0.93831223,0.3325317,Offensive
5646,0.2163668,0.34899306,0.93682694,0.88678163,0.5555341,0.2662407,Offensive
5647,0.3783636,0.9227715,0.8160256,0.7466248,0.22257121,0.23752922,Extremely offensive
5648,0.5047306,0.26893675,0.9087189,0.8870574,0.9525393,0.34873188,Offensive
5649,0.63213086,0.9374065,0.9098734,0.8978378,0.9770172,0.32831,Very offensive
5650,0.39919534,0.6894879,0.9605577,0.8546382,0.38514993,0.22989972,Offensive
5651,0.6061757,0.39895523,0.7675796,0.8177304,0.86313534,0.50721514,Profanity
5652,0.33081138,0.69095534,0.8772522,0.753449,0.17172313,0.9083624,Offensive
5653,0.24631514,0.93061596,0.6344367,0.7825749,0.15478872,0.951294,Very offensive
5654,0.272176,0.14131644,0.64078933,0.74960154,0.51694775,0.050134588,Profanity
5655,0.41400364,0.45835105,0.93682694,0.8149237,0.19440426,0.93584895,Neutral
5656,0.22931124,0.32538837,0.7976129,0.7788188,0.38177806,0.1097324,Profanity
5657,0.36075312,0.26615006,0.7024426,0.7308626,0.21300842,0.20075402,Offensive
5658,0.2950197,0.19613479,0.3382212,0.78104925,0.11420361,0.9860803,Very offensive
5659,0.8264593,0.16042076,0.656422,0.7473183,0.9770172,0.12949334,Offensive
5660,0.4965924,0.49773028,0.79056674,0.81170803,0.9193374,0.24643508,Offensive
5661,0.7211153,0.17044233,0.72723687,0.7891863,0.7991993,0.38452694,Offensive
5662,0.47631577,0.1870274,0.8250327,0.86612374,0.43702546,0.39350417,Profanity
5663,0.8437023,0.23852372,0.6349463,0.85629386,0.9525393,0.33204335,Offensive
5664,0.33438274,0.33275348,0.7740049,0.8214078,0.51694775,0.25545627,Offensive
5665,0.47928995,0.21513277,0.9086685,0.7264474,0.7722222,0.26408088,Neutral
5666,0.4505692,0.346438,0.93075746,0.79239863,0.88895524,0.15876174,Offensive
5667,0.44017062,0.56027126,0.9526455,0.8869011,0.48136795,0.42312723,Offensive
5668,0.49204952,0.24233654,0.78742045,0.7792131,0.9249143,0.24603932,Offensive
5669,0.15680063,0.9340332,0.9535211,0.83608186,0.40116704,0.91043293,Very offensive
5670,0.25793928,0.10464802,0.82485914,0.7814183,0.18853095,0.15867661,Offensive
5671,0.3308167,0.24586557,0.8532361,0.7468375,0.21296531,0.9456398,Offensive
5672,0.5410289,0.26769567,0.656422,0.7569959,0.98080176,0.22872536,Offensive
5673,0.16208996,0.14642413,0.7280343,0.7473183,0.074533656,0.9456398,Offensive
5674,0.28658304,0.13043457,0.67213106,0.7739994,0.39628235,0.1856182,Profanity
5675,0.79384214,0.1442064,0.7690062,0.80474097,0.87872106,0.5647401,Profanity
5676,0.4106237,0.27637178,0.8394148,0.78160095,0.6522458,0.6096344,Profanity
5677,0.5095013,0.09781473,0.5527882,0.7473183,0.5436223,0.6743018,Profanity
5678,0.80103326,0.24589235,0.6409817,0.8073014,0.9770172,0.2766286,Offensive
5679,0.28281888,0.38894334,0.79742414,0.713754,0.1598522,0.32750782,Profanity
5680,0.2894924,0.20949501,0.7275534,0.8318647,0.3447483,0.21603067,Profanity
5681,0.2952437,0.32677677,0.92501026,0.9450092,0.56783295,0.9262451,Very offensive
5682,0.7228313,0.5046544,0.82640433,0.9706868,0.9770172,0.99550843,Extremely offensive
5683,0.29080552,0.4652027,0.5187917,0.7473183,0.13970247,0.9805333,Neutral
5684,0.3603748,0.15290292,0.67213106,0.7781353,0.6522458,0.21574274,Offensive
5685,0.27228454,0.16424577,0.83305573,0.7000754,0.1514963,0.25088498,Profanity
5686,0.24233381,0.25441214,0.54502755,0.7385119,0.09868165,0.9446071,Neutral
5687,0.59777725,0.95939046,0.94804066,0.9450092,0.9644645,0.3001537,Very offensive
5688,0.53992885,0.47442752,0.7133746,0.73165494,0.9519849,0.23372515,Offensive
